"","species","decimalLongitude","decimalLatitude"
"3077","Pteridium aquilinum",-76.918279,40.100293
"3078","Pteridium aquilinum",-74.650463,41.018463
"3079","Pteridium aquilinum",-74.155075,41.766361
"3080","Pteridium aquilinum",-76.299967,39.801561
"3081","Pteridium aquilinum",-76.311418,39.809576
"3082","Pteridium aquilinum",-80.58403,25.613386
"3083","Pteridium aquilinum",-76.29428,39.92083
"3084","Pteridium aquilinum",-64.065685,46.684026
"3085","Pteridium aquilinum",-123.767108,39.275072
"3086","Pteridium aquilinum",-82.065555,35.416701
"3087","Pteridium aquilinum",-75.667228,45.119503
"3088","Pteridium aquilinum",-85.706179,44.969203
"3089","Pteridium aquilinum",-79.311386,38.960273
"3090","Pteridium aquilinum",-121.626267,49.065819
"3091","Pteridium aquilinum",-84.910824,45.148226
"3092","Pteridium aquilinum",-92.049096,48.570799
"3093","Pteridium aquilinum",-120.204964,38.866363
"3094","Pteridium aquilinum",-117.229603,49.583668
"3095","Pteridium aquilinum",-86.042877,44.903065
"3096","Pteridium aquilinum",-94.207746,46.508084
"3097","Pteridium aquilinum",-60.229528,46.146708
"3098","Pteridium aquilinum",-83.899532,46.329292
"3099","Pteridium aquilinum",-123.073028,43.994622
"3100","Pteridium aquilinum",-79.991389,43.528889
"3101","Pteridium aquilinum",-88.316338,32.925678
"3102","Pteridium aquilinum",-63.76792,44.663042
"3103","Pteridium aquilinum",-63.847988,44.900444
"3104","Pteridium aquilinum",-121.453562,46.41993
"3105","Pteridium aquilinum",-73.181644,45.973517
"3106","Pteridium aquilinum",-79.42122,43.947758
"3107","Pteridium aquilinum",-120.631853,35.350125
"3108","Pteridium aquilinum",-122.666022,43.852847
"3109","Pteridium aquilinum",-91.868622,47.247013
"3110","Pteridium aquilinum",-65.082511,46.790383
"3111","Pteridium aquilinum",-122.061358,48.010607
"3112","Pteridium aquilinum",-79.420678,43.946803
"3113","Pteridium aquilinum",-60.087569,46.170022
"3114","Pteridium aquilinum",-83.899351,46.329232
"3115","Pteridium aquilinum",-123.725258,48.445014
"3116","Pteridium aquilinum",-122.901296,47.071175
"3117","Pteridium aquilinum",-79.291778,39.591933
"3118","Pteridium aquilinum",-74.615753,39.594708
"3119","Pteridium aquilinum",-121.954929,47.639048
"3120","Pteridium aquilinum",-72.279171,43.132183
"3121","Pteridium aquilinum",-73.093257,46.028661
"3122","Pteridium aquilinum",-82.869433,47.536998
"3123","Pteridium aquilinum",-84.1,34.2
"3124","Pteridium aquilinum",-80.989922,44.614747
"3125","Pteridium aquilinum",-84.679799,45.558992
"3126","Pteridium aquilinum",-78.564732,42.747959
"3127","Pteridium aquilinum",-77.518137,45.677478
"3128","Pteridium aquilinum",-77.267403,40.093075
"3129","Pteridium aquilinum",-122.091695,47.777215
"3130","Pteridium aquilinum",-71.042154,43.987916
"3131","Pteridium aquilinum",-87.681953,30.260395
"3132","Pteridium aquilinum",-122.495567,42.744903
"3133","Pteridium aquilinum",-79.874322,44.333119
"3134","Pteridium aquilinum",-91.152732,48.650449
"3135","Pteridium aquilinum",-85.220603,44.913636
"3136","Pteridium aquilinum",-123.241801,47.32279
"3137","Pteridium aquilinum",-124.272719,49.321853
"3138","Pteridium aquilinum",-110.993322,31.87773
"3139","Pteridium aquilinum",-125.523359,49.658159
"3140","Pteridium aquilinum",-124.117117,49.234803
"3141","Pteridium aquilinum",-60.02,45.87889
"3142","Pteridium aquilinum",-120.742658,35.229192
"3143","Pteridium aquilinum",-86.055748,43.488358
"3144","Pteridium aquilinum",-111.708682,35.092332
"3145","Pteridium aquilinum",-84.864273,45.173862
"3146","Pteridium aquilinum",-124.498462,49.293237
"3147","Pteridium aquilinum",-124.010977,44.985911
"3148","Pteridium aquilinum",-123.015599,44.030771
"3149","Pteridium aquilinum",-87.986532,41.137946
"3150","Pteridium aquilinum",-120.166814,52.057969
"3151","Pteridium aquilinum",-79.4206,43.946712
"3152","Pteridium aquilinum",-72.500899,42.957145
"3153","Pteridium aquilinum",-79.421197,43.947788
"3154","Pteridium aquilinum",-72.462357,42.898825
"3155","Pteridium aquilinum",-125.096428,49.851506
"3156","Pteridium aquilinum",-81.710504,26.023581
"3157","Pteridium aquilinum",-125.525737,49.658955
"3158","Pteridium aquilinum",-79.421188,43.94778
"3159","Pteridium aquilinum",-96.579653,50.56545
"3160","Pteridium aquilinum",-77.781555,45.507295
"3161","Pteridium aquilinum",-82.072043,46.219898
"3162","Pteridium aquilinum",-118.850664,49.716916
"3163","Pteridium aquilinum",-124.92574,49.290539
"3164","Pteridium aquilinum",-87.373388,44.949517
"3165","Pteridium aquilinum",-71.539995,42.571772
"3166","Pteridium aquilinum",-68.759003,45.681753
"3167","Pteridium aquilinum",-118.220208,49.042892
"3168","Pteridium aquilinum",-74.966476,46.308342
"3169","Pteridium aquilinum",-80.19095,42.47393
"3170","Pteridium aquilinum",-95.51664,50.467224
"3171","Pteridium aquilinum",-123.652947,48.756622
"3172","Pteridium aquilinum",-89.226862,48.500275
"3173","Pteridium aquilinum",-84.112358,33.664347
"3174","Pteridium aquilinum",-118.2201,49.042983
"3175","Pteridium aquilinum",-74.258034,44.43958
"3176","Pteridium aquilinum",-118.847876,49.720066
"3177","Pteridium aquilinum",-75.886312,41.087677
"3178","Pteridium aquilinum",-72.559163,42.608882
"3179","Pteridium aquilinum",-90.216002,44.067635
"3180","Pteridium aquilinum",-121.620156,44.565394
"3181","Pteridium aquilinum",-79.085158,41.394775
"3182","Pteridium aquilinum",-79.278786,41.826492
"3183","Pteridium aquilinum",-79.419388,43.946025
"3184","Pteridium aquilinum",-90.037675,43.143853
"3185","Pteridium aquilinum",-81.177558,41.441028
"3186","Pteridium aquilinum",-64.00945,44.64389
"3187","Pteridium aquilinum",-118.220558,49.043097
"3188","Pteridium aquilinum",-75.467144,38.123928
"3189","Pteridium aquilinum",-120.644415,35.161432
"3190","Pteridium aquilinum",-77.186843,26.247051
"3191","Pteridium aquilinum",-125.298767,50.031642
"3192","Pteridium aquilinum",-81.655533,45.257686
"3193","Pteridium aquilinum",-83.981302,46.330322
"3194","Pteridium aquilinum",-122.49152,45.176338
"3195","Pteridium aquilinum",-116.779197,33.806053
"3196","Pteridium aquilinum",-79.316064,42.356524
"3197","Pteridium aquilinum",-70.746807,44.695932
"3198","Pteridium aquilinum",-125.096868,49.849953
"3199","Pteridium aquilinum",-116.778731,33.806208
"3200","Pteridium aquilinum",-83.680889,42.525153
"3201","Pteridium aquilinum",-63.378379,44.795585
"3202","Pteridium aquilinum",-75.803162,45.743561
"3203","Pteridium aquilinum",-88.145928,47.456383
"3204","Pteridium aquilinum",-70.688,41.803953
"3205","Pteridium aquilinum",-125.295411,50.035714
"3206","Pteridium aquilinum",-121.122269,49.539725
"3207","Pteridium aquilinum",-91.101897,48.670188
"3208","Pteridium aquilinum",-121.437708,36.123411
"3209","Pteridium aquilinum",-121.443442,49.104108
"3210","Pteridium aquilinum",-81.043628,28.595793
"3211","Pteridium aquilinum",-81.526658,45.228931
"3212","Pteridium aquilinum",-119.620803,37.722717
"3213","Pteridium aquilinum",-81.49794,41.276754
"3214","Pteridium aquilinum",-64.936097,47.771275
"3215","Pteridium aquilinum",-80.460538,42.70315
"3216","Pteridium aquilinum",-72.095379,43.526046
"3217","Pteridium aquilinum",-122.948361,49.364078
"3218","Pteridium aquilinum",-123.9449,48.394353
"3219","Pteridium aquilinum",-124.789722,49.148889
"3220","Pteridium aquilinum",-65.818408,47.556099
"3221","Pteridium aquilinum",-120.289442,39.343346
"3222","Pteridium aquilinum",-123.824718,49.025645
"3223","Pteridium aquilinum",-123.829994,49.026132
"3224","Pteridium aquilinum",-117.90284,49.356845
"3225","Pteridium aquilinum",-96.400777,50.343002
"3226","Pteridium aquilinum",-63.442592,44.659148
"3227","Pteridium aquilinum",-73.331126,45.640443
"3228","Pteridium aquilinum",-82.491684,35.648441
"3229","Pteridium aquilinum",-89.810743,43.051477
"3230","Pteridium aquilinum",-121.454735,49.099567
"3231","Pteridium aquilinum",-122.487882,45.070923
"3232","Pteridium aquilinum",-77.005255,44.700871
"3233","Pteridium aquilinum",-88.879822,51.505653
"3234","Pteridium aquilinum",-60.087497,46.170007
"3235","Pteridium aquilinum",-90.795337,48.677752
"3236","Pteridium aquilinum",-122.347862,44.397888
"3237","Pteridium aquilinum",-125.329712,50.037357
"3238","Pteridium aquilinum",-72.60044,43.154783
"3239","Pteridium aquilinum",-125.296775,50.036869
"3240","Pteridium aquilinum",-83.878493,46.310551
"3241","Pteridium aquilinum",-123.404483,48.61933
"3242","Pteridium aquilinum",-80.096045,43.367225
"3243","Pteridium aquilinum",-96.292035,50.02039
"3244","Pteridium aquilinum",-63.460849,45.249915
"3245","Pteridium aquilinum",-86.722,46.310186
"3246","Pteridium aquilinum",-88.736696,47.027393
"3247","Pteridium aquilinum",-64.588222,45.060062
"3248","Pteridium aquilinum",-72.092107,42.870473
"3249","Pteridium aquilinum",-123.030553,49.342045
"3250","Pteridium aquilinum",-83.981798,46.333257
"3251","Pteridium aquilinum",-122.491562,45.176314
"3252","Pteridium aquilinum",-124.73848,49.436882
"3253","Pteridium aquilinum",-77.338479,44.178459
"3254","Pteridium aquilinum",-125.814355,49.85431
"3255","Pteridium aquilinum",-83.91945,46.338552
"3256","Pteridium aquilinum",-123.812157,49.018421
"3257","Pteridium aquilinum",-117.548166,33.709033
"3258","Pteridium aquilinum",-125.538129,49.600922
"3259","Pteridium aquilinum",-78.032447,42.602045
"3260","Pteridium aquilinum",-124.78641,49.27311
"3261","Pteridium aquilinum",-121.462097,49.086132
"3262","Pteridium aquilinum",-117.400795,49.484144
"3263","Pteridium aquilinum",-84.465058,46.886894
"3264","Pteridium aquilinum",-85.64578,48.697368
"3265","Pteridium aquilinum",-83.981475,46.332675
"3266","Pteridium aquilinum",-125.302208,50.030269
"3267","Pteridium aquilinum",-63.566616,44.582206
"3268","Pteridium aquilinum",-72.954422,41.838719
"3269","Pteridium aquilinum",-63.609044,44.609761
"3270","Pteridium aquilinum",-119.276433,37.156325
"3271","Pteridium aquilinum",-72.403893,43.65715
"3272","Pteridium aquilinum",-75.515591,41.110361
"3273","Pteridium aquilinum",-87.641472,45.306374
"3274","Pteridium aquilinum",-84.700155,47.369853
"3275","Pteridium aquilinum",-71.775323,44.222892
"3276","Pteridium aquilinum",-89.485552,44.057189
"3277","Pteridium aquilinum",-125.09761,49.846073
"3278","Pteridium aquilinum",-123.191405,49.377788
"3279","Pteridium aquilinum",-80.477154,42.682161
"3280","Pteridium aquilinum",-69.60974,45.496098
"3281","Pteridium aquilinum",-73.454773,42.040834
"3282","Pteridium aquilinum",-64.17925,45.014038
"3283","Pteridium aquilinum",-82.605217,35.495903
"3284","Pteridium aquilinum",-125.436347,49.148828
"3285","Pteridium aquilinum",-124.777458,49.455082
"3286","Pteridium aquilinum",-85.152884,45.290165
"3287","Pteridium aquilinum",-71.697401,43.766012
"3288","Pteridium aquilinum",-83.874554,46.315915
"3289","Pteridium aquilinum",-119.271141,38.019491
"3290","Pteridium aquilinum",-93.804244,47.224232
"3291","Pteridium aquilinum",-63.458019,44.664653
"3292","Pteridium aquilinum",-70.765671,43.317081
"3293","Pteridium aquilinum",-93.565014,47.230277
"3294","Pteridium aquilinum",-125.095856,49.845638
"3295","Pteridium aquilinum",-123.812032,49.02039
"3296","Pteridium aquilinum",-76.801506,44.6061
"3297","Pteridium aquilinum",-85.52243,45.742058
"3298","Pteridium aquilinum",-123.44774,42.262867
"3299","Pteridium aquilinum",-121.769463,36.506345
"3300","Pteridium aquilinum",-123.829862,49.026817
"3301","Pteridium aquilinum",-123.600252,43.325922
"3302","Pteridium aquilinum",-106.39954,35.898492
"3303","Pteridium aquilinum",-105.0425,39.31056
"3304","Pteridium aquilinum",-70.600906,41.85386
"3305","Pteridium aquilinum",-124.781647,49.453935
"3306","Pteridium aquilinum",-81.892822,30.472025
"3307","Pteridium aquilinum",-125.484184,50.125534
"3308","Pteridium aquilinum",-81.29831,45.103804
"3309","Pteridium aquilinum",-63.441447,44.659733
"3310","Pteridium aquilinum",-111.731736,35.159564
"3311","Pteridium aquilinum",-122.393955,45.419856
"3312","Pteridium aquilinum",-54.192763,49.606894
"3313","Pteridium aquilinum",-125.096132,49.84737
"3314","Pteridium aquilinum",-74.542513,44.12468
"3315","Pteridium aquilinum",-76.509703,38.937904
"3316","Pteridium aquilinum",-125.815528,49.854209
"3317","Pteridium aquilinum",-122.478233,37.578145
"3318","Pteridium aquilinum",-122.111804,37.756516
"3319","Pteridium aquilinum",-125.09333,49.845528
"3320","Pteridium aquilinum",-80.483623,42.663137
"3321","Pteridium aquilinum",-124.926313,49.291713
"3322","Pteridium aquilinum",-72.974988,46.579777
"3323","Pteridium aquilinum",-117.162224,34.234161
"3324","Pteridium aquilinum",-123.534011,48.509072
"3325","Pteridium aquilinum",-81.563985,30.474192
"3326","Pteridium aquilinum",-63.459063,45.249498
"3327","Pteridium aquilinum",-65.434011,44.711982
"3328","Pteridium aquilinum",-60.37827,46.722113
"3329","Pteridium aquilinum",-125.113656,49.637811
"3330","Pteridium aquilinum",-124.01255,49.672845
"3331","Pteridium aquilinum",-125.105955,49.63916
"3332","Pteridium aquilinum",-124.745255,49.440655
"3333","Pteridium aquilinum",-125.117308,49.636242
"3334","Pteridium aquilinum",-71.803067,43.703824
"3335","Pteridium aquilinum",-122.649025,48.180622
"3336","Pteridium aquilinum",-63.868243,45.723869
"3337","Pteridium aquilinum",-123.530486,48.518242
"3338","Pteridium aquilinum",-124.097625,44.046844
"3339","Pteridium aquilinum",-122.244518,37.363757
"3340","Pteridium aquilinum",-70.212857,44.11481
"3341","Pteridium aquilinum",-64.089657,45.084371
"3342","Pteridium aquilinum",-72.593947,41.364303
"3343","Pteridium aquilinum",-70.547473,43.34648
"3344","Pteridium aquilinum",-124.738472,49.43689
"3345","Pteridium aquilinum",-70.622101,43.895609
"3346","Pteridium aquilinum",-122.572303,37.921132
"3347","Pteridium aquilinum",-125.047318,49.275032
"3348","Pteridium aquilinum",-72.098011,43.509128
"3349","Pteridium aquilinum",-71.64898,42.80965
"3350","Pteridium aquilinum",-72.214242,42.910088
"3351","Pteridium aquilinum",-124.203972,48.833125
"3352","Pteridium aquilinum",-81.17411,41.424999
"3353","Pteridium aquilinum",-75.650902,44.88443
"3354","Pteridium aquilinum",-125.471711,50.122936
"3355","Pteridium aquilinum",-116.645347,33.760678
"3356","Pteridium aquilinum",-120.918869,35.613008
"3357","Pteridium aquilinum",-118.176518,45.834592
"3358","Pteridium aquilinum",-72.177639,41.757481
"3359","Pteridium aquilinum",-125.302887,50.036999
"3360","Pteridium aquilinum",-125.103752,49.639599
"3361","Pteridium aquilinum",-124.734024,49.440582
"3362","Pteridium aquilinum",-77.837017,38.118095
"3363","Pteridium aquilinum",-65.495923,47.438475
"3364","Pteridium aquilinum",-71.529678,43.736163
"3365","Pteridium aquilinum",-122.705863,42.077603
"3366","Pteridium aquilinum",-125.094159,49.845974
"3367","Pteridium aquilinum",-71.483056,42.372823
"3368","Pteridium aquilinum",-75.650177,44.888158
"3369","Pteridium aquilinum",-76.078592,45.422242
"3370","Pteridium aquilinum",-125.310772,50.045031
"3371","Pteridium aquilinum",-72.098815,43.500587
"3372","Pteridium aquilinum",-78.162782,44.259263
"3373","Pteridium aquilinum",-80.099833,43.370982
"3374","Pteridium aquilinum",-122.044568,37.033553
"3375","Pteridium aquilinum",-125.09331,49.845555
"3376","Pteridium aquilinum",-65.830161,43.729289
"3377","Pteridium aquilinum",-71.266542,43.65125
"3378","Pteridium aquilinum",-119.561607,49.451496
"3379","Pteridium aquilinum",-122.990258,49.132167
"3380","Pteridium aquilinum",-60.378447,46.722095
"3381","Pteridium aquilinum",-72.096096,43.501838
"3382","Pteridium aquilinum",-83.947704,46.33699
"3383","Pteridium aquilinum",-63.56683,44.581944
"3384","Pteridium aquilinum",-76.539169,44.543919
"3385","Pteridium aquilinum",-72.101838,43.512942
"3386","Pteridium aquilinum",-124.919747,49.332803
"3387","Pteridium aquilinum",-125.40725,49.39171
"3388","Pteridium aquilinum",-72.465137,42.885139
"3389","Pteridium aquilinum",-87.120514,45.07172
"3390","Pteridium aquilinum",-93.179709,33.347377
"3391","Pteridium aquilinum",-124.199585,48.833847
"3392","Pteridium aquilinum",-79.203605,46.843147
"3393","Pteridium aquilinum",-71.785828,43.149609
"3394","Pteridium aquilinum",-71.327652,43.106995
"3395","Pteridium aquilinum",-123.537273,42.751422
"3396","Pteridium aquilinum",-124.950714,49.250889
"3397","Pteridium aquilinum",-125.40829,49.392382
"3398","Pteridium aquilinum",-85.477562,43.777542
"3399","Pteridium aquilinum",-70.680871,41.858081
"3400","Pteridium aquilinum",-124.922112,49.334724
"3401","Pteridium aquilinum",-61.953347,45.351933
"3402","Pteridium aquilinum",-125.104651,49.639582
"3403","Pteridium aquilinum",-121.97725,44.460812
"3404","Pteridium aquilinum",-63.739056,44.658604
"3405","Pteridium aquilinum",-81.756845,30.580672
"3406","Pteridium aquilinum",-117.327025,50.000514
"3407","Pteridium aquilinum",-89.812646,44.001234
"3408","Pteridium aquilinum",-125.422557,49.412398
"3409","Pteridium aquilinum",-124.916442,49.331864
"3410","Pteridium aquilinum",-71.656767,42.805922
"3411","Pteridium aquilinum",-71.209516,44.127469
"3412","Pteridium aquilinum",-125.483781,50.124722
"3413","Pteridium aquilinum",-115.543914,30.982989
"3414","Pteridium aquilinum",-76.098161,45.497005
"3415","Pteridium aquilinum",-125.484962,50.125679
"3416","Pteridium aquilinum",-79.117632,45.071753
"3417","Pteridium aquilinum",-66.641838,45.956478
"3418","Pteridium aquilinum",-71.209694,44.127036
"3419","Pteridium aquilinum",-81.001808,32.430942
"3420","Pteridium aquilinum",-81.001817,32.430967
"3421","Pteridium aquilinum",-81.29487,29.757137
"3422","Pteridium aquilinum",-75.648068,44.888252
"3423","Pteridium aquilinum",-79.951187,43.44212
"3424","Pteridium aquilinum",-124.928098,49.276453
"3425","Pteridium aquilinum",-105.071219,39.394275
"3426","Pteridium aquilinum",-70.01738,41.284528
"3427","Pteridium aquilinum",-125.476028,50.126591
"3428","Pteridium aquilinum",-70.195274,42.068332
"3429","Pteridium aquilinum",-120.159517,38.722806
"3430","Pteridium aquilinum",-73.194818,46.414323
"3431","Pteridium aquilinum",-106.783206,40.451762
"3432","Pteridium aquilinum",-125.475838,50.126617
"3433","Pteridium aquilinum",-89.695618,45.568954
"3434","Pteridium aquilinum",-124.92334,49.336418
"3435","Pteridium aquilinum",-105.267522,39.504124
"3436","Pteridium aquilinum",-123.144789,38.464167
"3437","Pteridium aquilinum",-63.483725,46.409743
"3438","Pteridium aquilinum",-124.924758,49.336994
"3439","Pteridium aquilinum",-64.882474,47.759739
